name,metal,ox,high_spin,spin_splitting_kcal/mol,energetic_homo_ls_eV,energetic_homo_hs_eV,energetic_lumo_ls_eV,energetic_lumo_hs_eV,energetic_gap_ls_eV,energetic_gap_hs_eV
fe_3_water_water_water_water_pyr_carbonyl,fe,3,6,-21.7304126192319,-18.8112311586451,-18.3159839330016,-16.9581357703857,-17.4996423522706,1.85309538825941,0.81634158073102
fe_3_water_water_water_water_pyr_misc,fe,3,6,-13.7574095857464,-18.0248221025409,-17.8044098757435,-16.0084583981353,-16.8765016123126,2.01636370440561,0.927908263430926
fe_3_water_water_water_water_water_carbonyl,fe,3,6,-20.2658222616153,-23.1759374769536,-23.2058700015804,-19.0425279398522,-19.4887946706518,4.13340953710139,3.71707533092857
fe_3_water_water_water_water_water_pyr,fe,3,6,-20.9562777756074,-18.7595295251988,-18.1391099238432,-16.6370414152981,-17.2193650762196,2.12248810990064,0.919744847623612
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,mn,2,6,-1.28818257252794,-16.9799048792052,-16.9363666615662,-13.8369897933907,-11.8423951978046,3.14291508581442,5.09397146376155
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_furan_furan,mn,2,6,-17.8790651910967,-13.4750783592667,-13.5077320224959,-13.0696287075036,-11.5430699515366,0.405449651763071,1.96466207095931
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_furan,mn,2,6,-5.77119659922566,-13.9159028128614,-13.3335791519399,-12.5607757888479,-11.2410235666661,1.35512702401349,2.09255558527384
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,mn,2,6,4.68539618606215,-15.869680329411,-15.651989241216,-12.7566977682234,-10.8627853009274,3.11298256118761,4.78920394028864
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_pyr_carbonyl,mn,2,6,-2.85254423810741,-15.3798753809724,-14.6914273145559,-13.1022823707328,-11.5049740111025,2.27759301023954,3.18645330345341
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_pyr_furan,mn,2,6,-12.0679480077618,-13.6410678140153,-13.1703108357937,-11.9403561874923,-11.0314958942785,1.70071162652295,2.13881494151527
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_pyr_misc,mn,2,6,2.48426369691256,-14.7621769182192,-14.19345895031,-12.0900188106264,-10.6450942127325,2.67215810759286,3.54836473757749
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_pyr_pyr,mn,2,6,-3.16694556086033,-14.5417646914219,-14.1553630098758,-11.4668780706684,-10.3539323822717,3.0748866207535,3.8014306276041
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_water_carbonyl,mn,2,6,-13.4644389037744,-17.7254968562728,-17.9894473007092,-13.9784890007175,-12.405670888509,3.74700785555537,5.58377641220016
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_water_furan,mn,2,6,-17.6202322168448,-14.2614874153709,-13.6601157842324,-12.5090741554016,-11.738991930912,1.75241325996925,1.92112385332033
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_water_misc,mn,2,6,-7.59357585326612,-16.4220714657056,-16.5635706730323,-12.7757457384404,-11.4124552986196,3.64632572726521,5.15111537441272
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_water_pyr,mn,2,6,-9.64214905486012,-15.0805501347043,-14.5009476123853,-12.0247114841679,-11.1539471313881,3.05583865053644,3.34700048099717
mn_2_furan_furan_furan_furan_carbonyl_carbonyl,mn,2,6,-40.57849281172,-13.0369750442743,-12.7975148472599,-10.4600567877668,-9.92943476029161,2.57691825650758,2.86808008696831
mn_2_furan_furan_furan_furan_carbonyl_furan,mn,2,6,-45.2276269824333,-12.7757457384404,-12.623361976704,-9.8995022356648,-9.34438996076771,2.87624350277562,3.27897201593625
mn_2_furan_furan_furan_furan_carbonyl_misc,mn,2,6,-41.6556073016398,-12.6315253925113,-12.4138343043163,-9.64915748424062,-9.21649644645319,2.98236790827065,3.19733785786315
mn_2_furan_furan_furan_furan_misc_misc,mn,2,6,-42.6137958195071,-12.212470047736,-12.019269206963,-8.75662402264138,-8.6096825381098,3.45584602509464,3.40958666885322
mn_2_furan_furan_furan_furan_pyr_carbonyl,mn,2,6,-42.7083504531119,-12.5771026204625,-12.430161135931,-9.40425501002132,-9.04234357589724,3.17284761044122,3.38781756003372
mn_2_furan_furan_furan_furan_pyr_misc,mn,2,6,-44.0263037692551,-12.1988643547238,-12.0655285632044,-8.43280852895141,-8.41648169733679,3.76605582577243,3.64904686586765
mn_2_furan_furan_furan_furan_pyr_pyr,mn,2,6,-47.9965299807444,-12.1988643547238,-12.0845765334215,-8.18518491612967,-8.04912798600783,4.01367943859417,4.03544854741366
mn_2_furan_furan_furan_furan_water_carbonyl,mn,2,6,-43.1443073888748,-12.9526197475988,-12.6886693031624,-9.99474208675009,-9.36071679238233,2.95787766084872,3.32795251078012
mn_2_furan_furan_furan_furan_water_misc,mn,2,6,-45.2277940253153,-12.4900261851846,-12.2913830672067,-8.91717120018515,-8.78655654726818,3.57285498499942,3.5048265199385
mn_2_furan_furan_furan_furan_water_pyr,mn,2,6,-49.3777800518792,-12.3648538094725,-12.2913830672067,-8.61512481531467,-8.35933778668562,3.74972899415781,3.93204528052107
mn_2_misc_misc_misc_misc_carbonyl_carbonyl,mn,2,6,12.7369942790623,-14.1526418712734,-13.6873271702567,-10.816525944686,-9.21377530785075,3.33611592658742,4.47355186240598
mn_2_misc_misc_misc_misc_carbonyl_furan,mn,2,6,-3.88005360198597,-12.3267578690384,-11.9893366823362,-10.1879429275231,-8.75662402264138,2.13881494151527,3.23271265969483
mn_2_misc_misc_misc_misc_carbonyl_misc,mn,2,6,9.65473093355623,-13.2165701920352,-13.1839165288059,-10.1199144624622,-8.4246451131441,3.09665572957299,4.75927141566183
mn_2_misc_misc_misc_misc_furan_furan,mn,2,6,-16.539531196646,-12.168931830097,-11.763482178334,-8.82193134909986,-8.49539471680745,3.34700048099717,3.26808746152651
mn_2_misc_misc_misc_misc_misc_furan,mn,2,6,-4.29815017502325,-12.0328748999752,-11.4451089618489,-9.18112164462151,-8.17702150032236,2.85175325535369,3.26808746152651
mn_2_misc_misc_misc_misc_pyr_carbonyl,mn,2,6,1.85764239994232,-12.9118026685623,-12.9961579652378,-9.78249327576002,-8.30763615323932,3.12930939280223,4.68852181199848
mn_2_misc_misc_misc_misc_pyr_misc,mn,2,6,0.366491260655571,-12.0845765334215,-12.3485269778579,-8.88179639835347,-7.71987021511299,3.20278013506802,4.62865676274487
mn_2_misc_misc_misc_misc_pyr_pyr,mn,2,6,-4.72378922373384,-11.8532797522144,-12.125393612458,-8.32396298485394,-7.63279377983501,3.52931676736043,4.49259983262303
mn_2_misc_misc_misc_misc_water_carbonyl,mn,2,6,-2.56019548078974,-13.4805206364715,-13.4533092504472,-10.1906640661255,-8.74029719102676,3.289856570346,4.71301205942041
mn_2_misc_misc_misc_misc_water_furan,mn,2,6,-15.7686140960447,-12.1961432161214,-11.7362707923096,-8.76750857705113,-8.46546219218065,3.42863463907027,3.27080860012894
mn_2_misc_misc_misc_misc_water_misc,mn,2,6,-3.17558919008457,-12.5009107395943,-12.9281295001769,-9.11853545676546,-8.08722392644195,3.38237528282885,4.84090557373493
mn_2_misc_misc_misc_misc_water_pyr,mn,2,6,-7.57946391826377,-12.2777773741945,-12.816562817477,-8.54709635025375,-8.00831090697128,3.73068102394075,4.80825191050569
mn_2_misc_misc_misc_misc_water_water,mn,2,6,-14.607304714782,-12.7784668770429,-13.1784742516011,-8.71308580500239,-8.40015486572217,4.06538107204047,4.77831938587889
mn_2_pyr_pyr_pyr_pyr_carbonyl_carbonyl,mn,2,6,-9.79891604428847,-12.9716677178159,-12.5852660362699,-8.81921021049742,-8.24504996538328,4.15245750731844,4.34021607088658
mn_2_pyr_pyr_pyr_pyr_carbonyl_furan,mn,2,6,-27.3688535651182,-12.0655285632044,-12.019269206963,-8.4763467465904,-7.72531249231786,3.58918181661404,4.29395671464515
mn_2_pyr_pyr_pyr_pyr_carbonyl_misc,mn,2,6,-14.0799775050154,-12.193422077519,-12.1988643547238,-8.21783857935891,-7.56748645337653,3.97558349816005,4.6313779013473
mn_2_pyr_pyr_pyr_pyr_furan_furan,mn,2,6,-39.7916679695761,-11.5593967831512,-11.6464732184292,-7.64367833424476,-7.41510269164007,3.91571844890645,4.23137052678911
mn_2_pyr_pyr_pyr_pyr_misc_furan,mn,2,6,-31.7509591739473,-11.4777626250781,-11.5866081691756,-7.73347590812517,-7.28720917732555,3.74428671695293,4.29939899185003
mn_2_pyr_pyr_pyr_pyr_misc_misc,mn,2,6,-18.4535194920168,-11.3063308931246,-11.8206260889851,-7.61374580961796,-7.04230670310624,3.69258508350663,4.77831938587889
mn_2_pyr_pyr_pyr_pyr_pyr_carbonyl,mn,2,6,-28.1802556943385,-12.0981822264337,-12.2668928197848,-8.14436783709312,-7.38517016701327,3.95381438934056,4.88172265277148
mn_2_pyr_pyr_pyr_pyr_pyr_furan,mn,2,6,-43.0861386411485,-11.2981674773173,-11.5512333673439,-7.17564249462564,-7.18924818763783,4.12252498269164,4.36198517970607
mn_2_pyr_pyr_pyr_pyr_pyr_misc,mn,2,6,-31.7246382890519,-11.1866007946174,-11.9457984646972,-7.44503521626688,-6.96067254503314,3.7415655783505,4.98512591966408
mn_2_pyr_pyr_pyr_pyr_pyr_pyr,mn,2,6,-42.5256489361234,-10.9389771817956,-12.0138269297581,-7.04774898031112,-6.77835625866988,3.89122820148452,5.23547067108826
mn_2_pyr_pyr_pyr_pyr_water_carbonyl,mn,2,6,-21.004227845222,-12.430161135931,-12.4138343043163,-8.46546219218065,-7.7797352643666,3.96469894375031,4.63409903994974
mn_2_pyr_pyr_pyr_pyr_water_furan,mn,2,6,-43.2345527266419,-11.6682423272487,-11.9512407419021,-7.57564986918384,-7.32530511775966,4.09259245806483,4.62593562414243
mn_2_pyr_pyr_pyr_pyr_water_misc,mn,2,6,-27.9975305832148,-11.3988496056074,-12.0600862859996,-7.73075476952273,-7.2246229894695,3.6680948360847,4.83546329653006
mn_2_pyr_pyr_pyr_pyr_water_pyr,mn,2,6,-41.1924630784823,-11.1757162402076,-12.1308358896629,-7.23006526667438,-6.99060506965995,3.94565097353325,5.14023082000297
mn_2_pyr_pyr_pyr_pyr_water_water,mn,2,6,-39.6557572613605,-11.5430699515366,-12.2424025723628,-7.32530511775966,-7.28993031592799,4.21776483377692,4.95247225643484
mn_2_water_water_water_water_carbonyl_carbonyl,mn,2,6,-34.1578173182375,-15.9513144874841,-16.7213967119737,-11.1294568839662,-10.5525755002496,4.82185760351788,6.16882121172406
mn_2_water_water_water_water_carbonyl_furan,mn,2,6,-40.2544626699434,-13.6274621210031,-13.0886766777206,-10.5090372826106,-9.82875263200145,3.11842483839249,3.2599240457192
mn_2_water_water_water_water_carbonyl_misc,mn,2,6,-32.8034352573296,-14.8438110762923,-15.5485859743234,-10.062770551811,-9.51854283132366,4.78104052448133,6.03004314299978
mn_2_water_water_water_water_furan_furan,mn,2,6,-50.299777588418,-13.0560230144914,-12.9580620248037,-9.16207367440445,-8.77567199285844,3.89394934008695,4.18239003194524
mn_2_water_water_water_water_misc_furan,mn,2,6,-40.922301612943,-12.9063603913574,-12.7322075208014,-9.09404520934353,-8.89268095276321,3.81231518201385,3.83952656803822
mn_2_water_water_water_water_pyr_carbonyl,mn,2,6,-37.8188440094575,-14.2886988013952,-13.8505954864029,-9.75528188973566,-9.05867040751186,4.53341691165958,4.79192507889107
mn_2_water_water_water_water_pyr_furan,mn,2,6,-46.8912031668436,-13.0859555391182,-12.6886693031624,-8.44369308336116,-8.40287600432461,4.64226245575705,4.28579329883784
mn_2_water_water_water_water_pyr_misc,mn,2,6,-38.3760489534287,-13.115888063745,-13.4424246960374,-8.51172154842207,-8.38110689550511,4.60416651532294,5.06131780053231
mn_2_water_water_water_water_water_carbonyl,mn,2,6,-38.722829702188,-15.2057225104164,-16.3077836444033,-10.6314885197203,-9.66820545445768,4.57423399069613,6.63957818994561
mn_2_water_water_water_water_water_furan,mn,2,6,-50.0824608919064,-13.3063677659156,-12.9771099950207,-9.16479481300689,-8.772950854256,4.14157295290869,4.20415914076474
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,mn,3,5,-28.6967526554927,-22.642594310876,-22.3214999557885,-20.4847313991437,-19.5568231357127,2.15786291173232,2.76467682007571
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,mn,3,5,-28.2301386814328,-21.2820250096576,-21.3446111975137,-19.246613335035,-17.9676781918897,2.03541167462267,3.37693300562398
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_water_carbonyl,mn,3,5,-25.9807669663505,-24.7324287575474,-23.6167619305483,-21.265698178043,-20.9554883773652,3.46673057950439,2.66127355318312
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_water_misc,mn,3,5,-26.6652841699454,-22.1555105010398,-22.1092511447984,-19.826215857354,-19.1513734839497,2.32929464368583,2.95787766084872
mn_3_furan_furan_furan_furan_furan_furan,mn,3,5,-47.9128979023754,-15.8043730029525,-15.2247704806335,-14.9907525608239,-14.7567346410144,0.813620442128583,0.468035839619116
mn_3_furan_furan_furan_furan_misc_furan,mn,3,5,-46.3457280065763,-15.7091331518672,-15.0751078574995,-14.8193208288704,-14.5580915230365,0.889812322996811,0.517016334462978
mn_3_furan_furan_furan_furan_pyr_misc,mn,3,5,-46.0768426441054,-15.651989241216,-14.9989159766312,-14.8410899376899,-14.5199955826024,0.810899303526146,0.478920394028865
mn_3_misc_misc_misc_misc_carbonyl_carbonyl,mn,3,5,-30.4685545204934,-19.6302938779785,-19.7500239764857,-17.3009992342927,-15.6193355779868,2.32929464368584,4.13068839849895
mn_3_misc_misc_misc_misc_carbonyl_misc,mn,3,5,-26.7223952504384,-18.7894620498256,-18.3649644278455,-16.2424763179448,-14.8383687990875,2.54698573188077,3.526595628758
mn_3_misc_misc_misc_misc_pyr_carbonyl,mn,3,5,-37.6000111246235,-16.8901073053247,-16.4166291885008,-15.9703624577011,-14.5063898895902,0.919744847623612,1.91023929891058
mn_3_misc_misc_misc_misc_pyr_misc,mn,3,5,-20.1297957779847,-16.9200398299516,-16.5064267623812,-14.6832638987486,-13.6628369228348,2.23677593120299,2.84358983954638
mn_3_misc_misc_misc_misc_water_misc,mn,3,5,-28.4675735827005,-18.4547620017259,-18.0792448745896,-15.4805575092625,-14.5771394932535,2.97420449246334,3.50210538133606
mn_3_misc_misc_misc_misc_water_pyr,mn,3,5,-25.1852725788155,-17.2601821552561,-16.2261494863302,-14.9608200361971,-14.2669296925757,2.29936211905903,1.95921979375444
mn_3_misc_misc_misc_misc_water_water,mn,3,5,-38.9762317702161,-19.0506913556595,-19.458862146025,-16.062881170184,-15.0478964714751,2.98781018547552,4.41096567454993
mn_3_pyr_pyr_pyr_pyr_carbonyl_carbonyl,mn,3,5,-44.0766661736539,-16.6642528013225,-16.6969064645517,-15.0206850854507,-13.9784890007175,1.64356771587178,2.71841746383429
mn_3_pyr_pyr_pyr_pyr_misc_furan,mn,3,5,-50.2324052220425,-14.9499354817874,-14.4356402859268,-13.9022971198492,-13.4179344486155,1.04763836193814,1.01770583731133
mn_3_pyr_pyr_pyr_pyr_misc_misc,mn,3,5,-39.2493613554959,-15.9023339926402,-15.9703624577011,-13.7118174176787,-13.0750709847085,2.19051657496156,2.89529147299267
mn_3_pyr_pyr_pyr_pyr_pyr_misc,mn,3,5,-42.8408995301772,-15.8098152801574,-15.5404225585161,-13.4342612802301,-13.246502716662,2.37555399992726,2.29391984185416
mn_3_pyr_pyr_pyr_pyr_water_carbonyl,mn,3,5,-49.5869031061885,-16.5935031976591,-16.5853397818518,-14.6995907303632,-13.8233841003786,1.89391246729596,2.76195568147328
mn_3_pyr_pyr_pyr_pyr_water_misc,mn,3,5,-48.4176098592193,-16.1771689914863,-16.2098226547156,-14.0846134062125,-13.3798385081814,2.09255558527384,2.82998414653419
mn_3_pyr_pyr_pyr_pyr_water_pyr,mn,3,5,-51.8080207679944,-15.9513144874841,-15.7662770625184,-13.8097784073664,-13.4560303890496,2.14153608011771,2.31024667346878
mn_3_pyr_pyr_pyr_pyr_water_water,mn,3,5,-58.5962234148889,-16.4302348815129,-16.4574462675373,-14.3921020682878,-13.6900483088592,2.03813281322511,2.76739795867815
mn_3_water_water_water_water_carbonyl_carbonyl,mn,3,5,-34.6012367849846,-23.1051878732902,-23.1460049523268,-19.7336971448711,-19.9649939260782,3.3714907284191,3.18101102624853
mn_3_water_water_water_water_misc_misc,mn,3,5,-41.671463713008,-20.2860882811658,-20.5962980818436,-17.246576462244,-17.0370487898563,3.03951181892182,3.55924929198724
mn_3_water_water_water_water_pyr_misc,mn,3,5,-50.7273666854501,-18.0656391815774,-17.932303390058,-16.4383982973203,-16.343158446235,1.62724088425716,1.58914494382305
mn_3_water_water_water_water_pyr_pyr,mn,3,5,-52.5362830374649,-17.7091700246582,-17.6629106684168,-15.9268242400622,-15.7907673099403,1.78234578459605,1.87214335847647
mn_3_water_water_water_water_water_carbonyl,mn,3,5,-40.7650136023297,-22.7405553005637,-22.8684488148782,-19.3935548195665,-19.5840345217371,3.34700048099717,3.28441429314113
mn_3_water_water_water_water_water_misc,mn,3,5,-45.0970957873456,-20.966372931775,-21.4071973853697,-18.0139375481311,-17.9513513602751,2.95243538364384,3.45584602509464
co_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,co,2,4,-6.11664997723552,-13.6818848930519,-14.019306079754,-8.6695475873634,-9.31173629753847,5.01233730568845,4.70756978221553
co_2_ammonia_ammonia_ammonia_ammonia_water_water,co,2,4,-3.90449070345878,-14.72952325499,-14.8438110762923,-9.47500461368468,-10.0899819378354,5.25451864130531,4.75382913845696
co_2_ammonia_ammonia_ammonia_ammonia_pyr_pyr,co,2,4,-11.3639051567754,-12.7213229663917,-13.5158954383032,-8.31035729184176,-8.86546956673885,4.41096567454993,4.65042587156436
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,co,2,4,-12.2955876744126,-13.3417425677473,-13.9186239514638,-8.6096825381098,-8.99608421965581,4.73206002963746,4.92253973180803
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,co,2,4,-7.10673517816807,-14.4873419193731,-15.26558755967,-10.3158364418376,-10.5335275300326,4.1715054775355,4.73206002963747
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_iodide_iodide,co,2,4,-8.13100646767468,-4.81097304910813,-4.71301205942041,-1.94561410074226,-2.00275801139343,2.86535894836587,2.71025404802698
co_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_hydrogensulfide_hydrogensulfide,co,2,4,-10.297455504122,-12.9988791038402,-13.5948084577739,-9.24642897107999,-9.76888758274784,3.75245013276024,3.82592087502603
co_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,co,2,4,2.45467367589804,-16.9554146317832,-17.0506544828685,-12.2287968793506,-12.8818701439355,4.72661775243259,4.16878433893306
co_2_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_cyanide,co,2,4,25.8064850578617,-8.16341580731017,-7.44775635486931,-2.85447439395612,-4.50620552563522,5.30894141335405,2.9415508292341
co_2_water_water_water_water_ammonia_ammonia,co,2,4,-11.5091723449295,-15.439740430226,-15.6492681026136,-10.3974705999107,-10.5090372826106,5.04226983031525,5.14023082000297
co_2_water_water_water_water_acetonitrile_acetonitrile,co,2,4,-15.5740229061882,-15.0043582538361,-15.2683086982725,-10.1716160959085,-10.0818185220281,4.83274215792762,5.1864901762444
co_2_water_water_water_water_iodide_iodide,co,2,4,-13.0985556998249,-6.28855131023127,-6.38107002271412,-3.06400206634375,-2.97692563106578,3.22454924388752,3.40414439164834
co_2_water_water_water_water_phosphine_phosphine,co,2,4,-13.3143485523155,-15.4560672618406,-15.0778289961019,-11.0178902012663,-10.9063235185664,4.4381770605743,4.1715054775355
co_2_water_water_water_water_hydrogensulfide_hydrogensulfide,co,2,4,-18.22339394655,-15.651989241216,-15.2356550350432,-11.5158585655122,-11.1512259927857,4.13613067570382,4.08442904225752
co_2_phosphine_phosphine_phosphine_phosphine_water_water,co,2,4,0.404883168736551,-14.9091184027508,-14.08189226761,-10.4110762929229,-10.6967958461788,4.49804210982791,3.38509642143128
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,co,2,4,7.30445764028635,-15.0506176100775,-15.2628664210676,-12.2614505425799,-12.5117952940041,2.78916706749764,2.75107112706353
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,co,2,4,-15.0891432609254,-15.4234135986114,-14.8846281553289,-11.5784447533683,-11.2818406457027,3.84496884524309,3.60278750962622
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine_phosphine,co,2,4,-3.81332731926658,-14.2179491977319,-14.4818996421682,-11.1648316857979,-11.1811585174125,3.053117511934,3.30074112475575
co_2_pyr_pyr_pyr_pyr_acetonitrile_acetonitrile,co,2,4,-1.21173039496868,-12.5036318781968,-12.3485269778579,-7.28993031592799,-8.19062719333454,5.21370156226876,4.15789978452331
co_2_pyr_pyr_pyr_pyr_cyanide_cyanide,co,2,4,1.27492662309251,-5.43683492766858,-5.87493824266089,-1.11294568839662,-1.86942221987403,4.32388923927196,4.00551602278686
co_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,co,3,5,37.4344549236004,-20.3922126866608,-19.826215857354,-14.8438110762923,-17.3799122537634,5.54840161036848,2.44630360359062
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,co,3,5,27.3345524539756,-19.0071531380205,-18.6642896741135,-13.8288263775834,-16.3322738918252,5.17832676043709,2.33201578228827
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,co,3,5,31.7367964733519,-20.0738394701757,-19.7690719467028,-15.415250182804,-17.6166513121754,4.65858928737167,2.15242063452745
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_iodide_iodide,co,3,5,3.82528658316947,-8.96887283363144,-8.73213377521945,-6.50080012122133,-8.11443531246631,2.46807271241011,0.617698462753136
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,co,3,5,17.1138797620538,-19.7255337290638,-19.415323928386,-15.3689908265626,-17.1404520567489,4.3565429025012,2.2748718716371
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_pyr_pyr,co,3,5,15.9182807532502,-16.2234283477278,-15.7417868150965,-13.028811628467,-15.3308948861285,3.19461671926072,0.410891928967946
